id,lclas,mlsfc,id_poi,poi_nm,branch_nm,sub_nm,mcate_cd,mcate_nm,pnu,sido_nm,sgg_nm,bemd_nm,ri_nm,beonji,badm_cd,hadm_cd,rd_cd,rd_nm,bld_num,x,y,grid_cd,lst_updt_dt,data_orgn,FILE_NAME,base_ymd
KCDMTPO21N000000091,장소,문화시설,11405660,메가박스,상봉점,,100212,메가박스,1126010200101300003,서울특별시,중랑구,상봉동,,130-3,1126010200,1126059000,112604118146,망우로30길,3,127.074718771162,37.59317439376,다사624549,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000092,장소,문화시설,14106543,롯데시네마,서면점,,100209,롯데시네마,2623010200106680001,부산광역시,부산진구,전포동,,668-1,2623010200,2623060000,262303129010,동천로,92,129.062743687391,35.1572347402311,마라423857,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000093,장소,문화시설,16092627,남대문극장,,,100202,일반극장/영화관,1114011700100030003,서울특별시,중구,남대문로4가,,3-3,1114011700,1114052000,111403101001,남대문시장길,25-8,126.977484712689,37.5605519746456,다사538513,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000094,장소,문화시설,16367919,메가박스,첨단점,,100212,메가박스,2920011600106880004,광주광역시,광산구,쌍암동,,688-4,2920011600,2920062400,292003162090,앰코로,35,126.852401227186,35.2212321261107,다라410919,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000095,장소,문화시설,16399088,CGV,인천연수점,,100208,CGV,2818510500109260000,인천광역시,연수구,동춘동,,926,2818510500,2818579500,281852008006,청능대로,210,126.683299947523,37.4063549196692,다사277344,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000096,장소,문화시설,16507786,롯데시네마,서청주점,,100209,롯데시네마,4311313800108110000,충청북도,청주시 흥덕구,비하동,,811,4311313800,4311376000,431133014065,2순환로,1004,127.421661752708,36.644887469768,다바929496,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000097,장소,문화시설,16511687,롯데시네마,합정점,,100209,롯데시네마,1144012000104900000,서울특별시,마포구,서교동,,490,1144012000,1144068000,114403113014,양화로,45,126.913490584993,37.5503732005751,다사481502,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000098,장소,문화시설,17966879,조이앤시네마,,,100202,일반극장/영화관,4511111700102880002,전라북도,전주시 완산구,고사동,,288-2,4511111700,4511151000,451114598335,전주객사3길,74-25,127.142281609604,35.8210128086251,다마676583,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000099,장소,문화시설,18131957,씨네Q,충주연수점,,100202,일반극장/영화관,4313011800113250000,충청북도,충주시,연수동,,1325,4313011800,4313063000,431302238004,번영대로,211,127.941124511069,36.9874927352146,라바392877,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000100,장소,문화시설,18438025,케이지블루풋살존,,,92005,비디오/DVD감상실,4111514100110330014,경기도,수원시 팔달구,인계동,,1033-14,4111514100,4111573000,411154328227,인계로108번길,39-17,127.029773364376,37.2659400051457,다사583186,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000101,장소,문화시설,18517296,놀숲광주수완점,,,92005,비디오/DVD감상실,2920011400114320000,광주광역시,광산구,수완동,,1432,2920011400,2920063700,292004289548,임방울대로332번길,9-4,126.824671723653,35.1900906175875,다라385885,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000102,장소,문화시설,19479916,CGV,광주하남점,,100208,CGV,2920012500108320000,광주광역시,광산구,산정동,,832,2920012700,2920064000,292004289468,용아로400번길,30,126.80642507392,35.177961864414,다라368871,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000103,장소,문화시설,20594457,1939시네마,,,100202,일반극장/영화관,4182025022101480003,경기도,가평군,가평읍,대곡리,148-3,4182025022,4182025000,418203216024,석봉로,100,127.513353053799,37.8239220266085,라사011804,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000104,장소,문화시설,20849475,CGV,대전가수원점,,100208,CGV,3017011400110420000,대전광역시,서구,가수원동,,1042,3017011400,3017059000,301704298629,도안동로11번길,45,127.350582800203,36.3054445450562,다바865120,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000105,장소,문화시설,21115123,TAKE5DVD,목동로데오점,,92005,비디오/DVD감상실,1147010100108900011,서울특별시,양천구,신정동,,890-11,1147010100,1147065000,114704142114,목동로25길,13,126.86238740032,37.5277694218513,다사436477,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000106,장소,문화시설,21444288,동부DVD영화관,,,92005,비디오/DVD감상실,1126010200101300130,서울특별시,중랑구,상봉동,,130-130,1126010200,1126059000,112604118147,망우로32길,14,127.07643465472,37.5932353657531,다사626549,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000107,장소,문화시설,21686610,쇼DVD,,,92005,비디오/DVD감상실,4113510500102680006,경기도,성남시 분당구,서현동,,268-6,4113510500,4113558000,411354340162,분당로53번길,10,127.12177884984,37.3835444337399,다사665316,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000108,장소,문화시설,21686612,놀러와디브이디,,,92005,비디오/DVD감상실,4113510500102480003,경기도,성남시 분당구,서현동,,248-3,4113510500,4113558000,411354340225,서현로210번길,14,127.124565397908,37.3862481661455,다사667319,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000109,장소,문화시설,21686715,베니스DVD영화관,,,92005,비디오/DVD감상실,2723011100113370001,대구광역시,북구,산격동,,1337-1,2723011100,2723063000,272304235145,대학로23길,37,128.609067627557,35.8928045968767,마마000668,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000110,장소,문화시설,21686770,씨네오레,,,92005,비디오/DVD감상실,3114010100106200005,울산광역시,남구,무거동,,620-5,3114010100,3114059500,311403170013,대학로,80,129.259606553763,35.541938779592,마마595287,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000111,장소,문화시설,21688239,시네마DVD영화관,,,92005,비디오/DVD감상실,4128510400107690000,경기도,고양시 일산동구,장항동,,769,4128510400,4128559000,412854379188,중앙로1275번길,60-14,126.769688545871,37.659572463086,다사355624,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000112,장소,문화시설,21688248,스타비디오방,,,92005,비디오/DVD감상실,4157010100103760013,경기도,김포시,북변동,,376-13,4157010100,4157051500,415703209056,북변중로,60,126.710396742594,37.6264222328486,다사303588,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000113,장소,문화시설,22091971,CGV,대구아카데미,,100208,CGV,2711011700100650001,대구광역시,중구,남일동,,65-1,2711011700,2711056500,271102007001,중앙대로,412,128.594323159545,35.8699853239117,라마987642,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000114,장소,문화시설,7233212,CGV,목포점,,100208,CGV,4611015800108920000,전라남도,목포시,상동,,892,4611015800,4611075800,461103281003,교육로,63,126.419918683067,34.802518038473,다라012458,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000115,장소,문화시설,7233225,CGV,용산아이파크몰점,,100208,CGV,1117012800100400999,서울특별시,용산구,한강로3가,,40-999,1117012800,1117062500,111704106416,한강대로23길,55,126.965263703311,37.5293076751116,다사527479,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000116,장소,문화시설,7741215,롯데시네마,센텀시티점,,100209,롯데시네마,2635010500114960000,부산광역시,해운대구,우동,,1496,2635010500,2635052000,263502133001,센텀남대로,59,129.131046466605,35.16992735563,마라485872,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000117,장소,문화시설,7776118,CGV,안산점,,100208,CGV,4127310100107250001,경기도,안산시 단원구,고잔동,,725-1,4127310100,4127353500,412732190001,광덕대로,194,126.831038545802,37.3133616768969,다사407240,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000118,장소,문화시설,10253702,문화극장,,,100202,일반극장/영화관,4125010300106160002,경기도,동두천시,생연동,,616-2,4125010300,4125051000,412503189004,동광로,66,127.055788460614,37.9083698623222,다사609899,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000119,장소,문화시설,16804564,롯데시네마,춘천점,,100209,롯데시네마,4211010900101890000,강원도,춘천시,죽림동,,189,4211010900,4211053000,421104454630,중앙로67번길,18,127.728386049733,37.8781154123531,라사200865,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000120,장소,문화시설,17074189,하늘바람소극장,,,100202,일반극장/영화관,2629010600100560003,부산광역시,남구,대연동,,56-3,2629010600,2629053000,262904193202,용소로13번길,17,129.101479150433,35.1367419826651,마라459835,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000121,장소,문화시설,17115966,하이비젼DVD방,,,92005,비디오/DVD감상실,2820010100111310003,인천광역시,남동구,구월동,,1131-3,2820010100,2820052100,282003008029,예술로,206,126.701784567873,37.4524258104539,다사294395,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000122,장소,문화시설,17437579,THEM,,,92005,비디오/DVD감상실,2723012400109000002,대구광역시,북구,동천동,,900-2,2723012400,2723078000,272303145025,동천로,128-5,128.561362073506,35.9429980962609,라마957723,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000123,장소,문화시설,17746731,힐링데코믹스,,,92005,비디오/DVD감상실,4113510500102690002,경기도,성남시 분당구,서현동,,269-2,4113510500,4113558000,411354340162,분당로53번길,19,127.122171053761,37.3845329680876,다사665317,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000124,장소,문화시설,18414714,놀숲,화성병점점,,92005,비디오/DVD감상실,4159011600108780005,경기도,화성시,진안동,,878-5,4159011600,4159052000,415903012007,효행로,1018,127.039061632069,37.2124796954772,다사591127,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000125,장소,문화시설,18445724,미션이스케이프,,,92005,비디오/DVD감상실,2641010800104150020,부산광역시,금정구,장전동,,415-20,2641010800,2641061000,264104205110,금정로68번길,5,129.086809472926,35.2308343437507,마라443939,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000126,장소,문화시설,19330934,양양작은영화관,,,100202,일반극장/영화관,4283025021102100036,강원도,양양군,양양읍,남문리,210-36,4283025021,4283025000,428303235021,일출로,570,128.624533091888,38.0744687400661,라아986088,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000127,장소,문화시설,20625519,가평작은영화관(2021년12월예정),,,100202,일반극장/영화관,4182034521104100006,경기도,가평군,조종면,현리,410-6,4182034521,4182034500,418203216048,현창로,35,127.348141414652,37.8178623204825,다사866798,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000128,장소,문화시설,21578908,DVD테이크파이브,,,92005,비디오/DVD감상실,2729010100102630002,대구광역시,달서구,성당동,,263-2,2729010100,2729051500,272903147003,구마로,247,128.554620757699,35.8375119299033,라마952606,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000129,장소,문화시설,21686685,팝스DVD,,,92005,비디오/DVD감상실,1130510300101910076,서울특별시,강북구,수유동,,191-76,1130510300,1130563500,113054124141,도봉로87길,14,127.02500585627,37.6385204560597,다사580600,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000130,장소,문화시설,21686758,수DVD,,,92005,비디오/DVD감상실,1141011600100310086,서울특별시,서대문구,창천동,,31-86,1141011600,1141058500,114104136067,명물길,33,126.938241938384,37.5583940413796,다사503511,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000131,장소,문화시설,21688249,헐리우드비디오방,,,92005,비디오/DVD감상실,4119010200101710025,경기도,부천시,심곡동,,171-25,4119010200,4119060300,411904352134,부천로10번길,28,126.784362569161,37.4848667628222,다사367430,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000132,장소,문화시설,21688263,DVD시네마클럽,,,92005,비디오/DVD감상실,2641010800104150020,부산광역시,금정구,장전동,,415-20,2641010800,2641061000,264104205110,금정로68번길,5,129.086834685476,35.2308481681675,마라444939,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000133,장소,문화시설,22046355,씨네마비디오감상실,,,92005,비디오/DVD감상실,3111010600102280006,울산광역시,중구,성남동,,228-6,3111010600,3111058500,311104307170,먹자거리,8,129.319959875564,35.5546346247775,마마649302,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000134,장소,문화시설,22202964,광장DVD,,,92005,비디오/DVD감상실,1111013700100580003,서울특별시,종로구,낙원동,,58-3,1111013700,1111061500,111104100144,삼일대로28길,20,126.989013184775,37.5735148618395,다사548528,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000135,장소,문화시설,7233219,CGV,수원점,,100208,CGV,4111513400100180000,경기도,수원시 팔달구,매산로1가,,18,4111513400,4111566000,411153012001,덕영대로,924,127.000380897762,37.2656413186886,다사557186,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000136,장소,문화시설,14644139,조이프래닛,,,92005,비디오/DVD감상실,4141010400111280001,경기도,군포시,산본동,,1128-1,4141010400,4141062000,414104400232,산본로323번길,7-1,126.932942068578,37.359203897417,다사497290,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000137,장소,문화시설,14784750,뉴욕비디오방,,,92005,비디오/DVD감상실,2911011500100030006,광주광역시,동구,호남동,,3-6,2911011500,2911052500,291104277030,구성로152번길,18,126.912045001199,35.1489671919615,다라464839,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000138,장소,문화시설,15451822,약속비디오방,,,92005,비디오/DVD감상실,4125010300105950001,경기도,동두천시,생연동,,595-1,4125010300,4125053500,412503189031,중앙로,270,127.054272058261,37.9056404082409,다사608896,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000139,장소,문화시설,15509342,팝스디브이디,전주점,,92005,비디오/DVD감상실,4511310500113140180,전라북도,전주시 덕진구,덕진동1가,,1314-180,4511310500,4511357000,451134601133,명륜3길,18-1,127.128264447348,35.8426623810002,다마664607,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000140,장소,문화시설,16306596,로딩영화관,,,92005,비디오/DVD감상실,1162010300110610027,서울특별시,관악구,남현동,,1061-27,1162010300,1162063000,116202000004,과천대로,951,126.98129396919,37.4755237425337,다사541419,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000141,장소,문화시설,16419209,롯데시네마,양주고읍점,,100209,롯데시네마,4163010600106510006,경기도,양주시,광사동,,651-6,4163010600,4163052000,416303212003,고읍남로,6-16,127.078916853308,37.7956922241149,다사629774,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
KCDMTPO21N000000142,장소,문화시설,16655361,블루마씨네자동차극장,,,100207,자동차전용극장,3120011800109320000,울산광역시,북구,산하동,,932,3120011800,3120054000,,,,129.431384071685,35.6405099032011,마마748399,20210916172701,KT,KC_497_DMSTC_MCST_THEART_2021,20210916
